id;Nome;Idade;DataDeNascimento;Empresa;Departamento;Salário;;;
63331;Bryar X. Odom;56;11/10/1968;Microsoft;Tech Support;2532,84;;;
71712;Isabelle G. Hoover;27;17/2/1997;Cakewalk;Media Relations;3339,29;;;
95905;Upton E. Boone;60;25/6/1964;Finale;Quality Assurance;4461,83;;;
6976;Mari K. Roman;66;7/13/1958;Apple Systems;Media Relations;3849,84;;;
95157;India N. Mcfadden;19;7/10/2005;Lycos;Asset Management;5668,68;;;
30314;Mannix D. Johns;32;4/5/1992;Chami;Quality Assurance;8537,25;;;
82742;Phyllis G. Pate;25;21/8/1999;Google;Media Relations;1215,35;;;
29261;Omar G. Carr;18;19/7/2006;Cakewalk;Public Relations;7992;;;
56778;Susan I. Gallagher;56;2/3/1968;Adobe;Tech Support;4950,12;;;
19104;Melinda C. Shepherd;46;16/12/1978;Chami;Quality Assurance;5293,67;;;
85934;Hashim S. Bernard;42;20/5/1982;Adobe;Media Relations;7731,99;;;
50947;Kylynn H. Patel;54;21/2/1970;Google;Customer Relations;2555,39;;;
34540;Garrison L. Roberson;18;16/5/2006;Apple Systems;Sales and Marketing;3669,96;;;
58068;Dillon P. Guerra;66;15/8/1958;Adobe;Human Resources;6901,29;;;
39505;Jillian W. Dean;41;18/7/1983;Altavista;Sales and Marketing;8902,31;;;
69396;Yvette J. Hooper;18;26/4/2006;Macromedia;Research and Development;2505,08;;;
16643;Garrison B. Osborn;69;21/8/1955;Cakewalk;Accounting;4281,06;;;
25652;Isadora J. Clemons;20;2/12/2004;Finale;Tech Support;7958;;;
89023;Cedric U. Rosales;46;21/9/1978;Cakewalk;Finances;8952,93;;;
60385;Yeo P. Preston;37;1/8/1987;Apple Systems;Customer Relations;5204,17;;;
6541;Nell Z. Parsons;60;10/7/1964;Yahoo;Customer Service;2241,88;;;
97015;Kenneth S. Leach;43;26/8/1981;Cakewalk;Media Relations;4102,3;;;
22151;Raymond Z. Jenkins;67;20/4/1957;Chami;Media Relations;2598,97;;;
63224;Laurel Q. Morgan;38;22/12/1986;Google;Public Relations;2588,63;;;
65198;Benjamin W. James;21;26/6/2003;Lycos;Media Relations;3796,3;;;
87615;Hashim O. Pennington;24;25/4/2000;Apple Systems;Customer Relations;7855,37;;;
79475;Christopher X. Michael;52;17/11/1972;Macromedia;Accounting;3296,23;;;
77161;Hannah I. Saunders;31;10/11/1993;Chami;Finances;9546,85;;;
77800;Alexander Q. Lindsay;64;23/7/1960;Google;Asset Management;6301,18;;;
33595;Taylor A. Blanchard;56;17/5/1968;Microsoft;Media Relations;5458,32;;;
29790;Marny V. Crawford;36;27/7/1988;Microsoft;Tech Support;7503,25;;;
17387;Cathleen W. Diaz;43;11/6/1981;Cakewalk;Legal Department;5469,95;;;
73871;Vernon A. Patrick;64;26/3/1960;Borland;Quality Assurance;3960,12;;;
70315;Ramona P. Suarez;42;27/7/1982;Yahoo;Tech Support;6723,42;;;
34551;Hermione G. Robles;26;4/3/1998;Cakewalk;Tech Support;1573,5;;;
15414;Laura Q. Odonnell;49;4/9/1975;Altavista;Public Relations;5319,48;;;
90110;Lawrence C. Parrish;30;27/12/1994;Google;Customer Relations;6907,18;;;
51825;Demetria X. Forbes;46;25/3/1978;Microsoft;Payroll;5725,71;;;
83510;Eagan M. Perkins;60;22/11/1964;Lycos;Asset Management;1133,3;;;
95915;Amela Y. Davenport;55;8/12/1969;Chami;Research and Development;4397,8;;;
18360;Beverly G. Merrill;20;15/12/2004;Lavasoft;Research and Development;1875,91;;;
69267;Evan R. Craig;23;5/11/2001;Yahoo;Advertising;6344,93;;;
35712;Hiroko N. Kerr;45;29/8/1979;Google;Accounting;2464,11;;;
82148;Jennifer Q. Castro;27;29/7/1997;Macromedia;Research and Development;5536,47;;;
66109;Arthur Q. Mack;29;22/8/1995;Yahoo;Quality Assurance;9859,95;;;
6303;Leo L. Boyle;54;19/4/1970;Borland;Customer Relations;2246,35;;;
58437;Alexis K. Oneal;46;14/5/1978;Adobe;Human Resources;8661,46;;;
9226;Raja K. York;23;20/4/2001;Yahoo;Asset Management;8326,27;;;
30370;Derek T. Duke;58;7/7/1966;Microsoft;Customer Service;1029,13;;;
78116;Mara I. Franklin;23;9/7/2001;Borland;Customer Relations;6844,17;;;
32053;Kyla T. Gordon;31;26/5/1993;Microsoft;Research and Development;1297,93;;;
13981;Tatum V. Dodson;32;6/10/1992;Adobe;Legal Department;8307,8;;;
45366;Dacey I. Pope;63;14/10/1961;Lavasoft;Customer Service;5043,16;;;
95601;Amethyst N. Booth;50;11/5/1974;Altavista;Media Relations;7215,6;;;
88006;Germaine Q. Hammond;58;11/13/1966;Lavasoft;Quality Assurance;5073,9;;;
83467;Kasper G. Roberson;53;14/11/1971;Altavista;Human Resources;8569,57;;;
87497;Cecilia B. Cameron;22;4/9/2002;Sibelius;Quality Assurance;7958,65;;;
59606;Alfonso M. Morrison;25;17/11/1999;Borland;Research and Development;5831,73;;;
96457;Ainsley I. Merritt;20;11/9/2004;Cakewalk;Payroll;3395,15;;;
15553;Ariel W. Mcgowan;48;28/5/1976;Chami;Tech Support;8465,74;;;
59015;Christen T. Acosta;30;14/6/1994;Chami;Sales and Marketing;2853,19;;;
29305;Yeo J. Miller;66;4/3/1958;Yahoo;Research and Development;6296,09;;;
96280;Patrick S. Clements;44;20/4/1980;Altavista;Media Relations;2995,77;;;
18242;Merrill K. Mckinney;34;13/7/1990;Finale;Quality Assurance;7198,19;;;
19962;Fritz U. Glover;34;23/1/1990;Finale;Public Relations;4691,23;;;
76736;Rinah Y. Edwards;41;11/4/1983;Chami;Advertising;2801,48;;;
80511;Jarrod T. Finley;39;22/3/1985;Altavista;Tech Support;4694,95;;;
37039;Jena C. Graves;18;21/10/2006;Chami;Payroll;6936,21;;;
90001;Naida N. Haney;68;22/7/1956;Yahoo;Research and Development;8828,89;;;
14091;Tanek W. Conley;55;12/12/1969;Apple Systems;Finances;5230,15;;;
62268;Catherine O. Townsend;52;22/5/1972;Borland;Human Resources;5648,79;;;
49204;Willow K. Chandler;55;20/7/1969;Apple Systems;Human Resources;1206,58;;;
19432;Addison V. Wood;39;18/8/1985;Chami;Advertising;1949,38;;;
70048;Steven S. Jarvis;31;9/7/1993;Google;Payroll;7189,25;;;
7584;Savannah F. Whitney;61;11/12/1963;Adobe;Sales and Marketing;9811,92;;;
29449;Iola L. Kelly;20;23/4/2004;Finale;Customer Service;1939,44;;;
6509;Reuben B. Rollins;38;23/3/1986;Yahoo;Research and Development;3586,81;;;
42978;Kenyon O. Hudson;28;8/13/1996;Adobe;Research and Development;7531,41;;;
15408;Thaddeus M. Fry;62;28/8/1962;Macromedia;Tech Support;6216,38;;;
6719;Unity V. Noel;69;18/6/1955;Finale;Research and Development;3460,22;;;
92836;Octavius G. Valencia;55;16/2/1969;Borland;Media Relations;8739,99;;;
87633;Harding E. Preston;36;20/5/1988;Finale;Sales and Marketing;9328,3;;;
75333;Minerva X. Casey;22;14/12/2002;Google;Tech Support;7570,55;;;
11889;Uriah M. Mayer;39;13/5/1985;Apple Systems;Quality Assurance;8937,82;;;
42048;Farrah K. Hess;44;6/8/1980;Microsoft;Quality Assurance;2883,81;;;
17024;Jackson K. Sharpe;47;27/1/1977;Sibelius;Human Resources;2237,01;;;
11842;Jameson I. Key;62;18/8/1962;Apple Systems;Advertising;5390,25;;;
58950;Mariko Q. Barron;30;24/6/1994;Cakewalk;Human Resources;2012,64;;;
30084;Claire W. Petersen;25;8/8/1999;Yahoo;Accounting;9820,9;;;
92158;Chloe L. Wise;21;12/12/2003;Chami;Public Relations;7411,66;;;
97314;Colt S. Chandler;27;14/4/1997;Lycos;Legal Department;5127,44;;;
56759;Wynne M. Benjamin;23;17/1/2001;Adobe;Public Relations;8223,29;;;
40971;Georgia X. Silva;31;28/8/1993;Macromedia;Legal Department;6966,14;;;
61257;Alfonso B. Lopez;51;19/3/1973;Cakewalk;Public Relations;4295,42;;;
66065;Arthur O. Shaffer;52;13/10/1972;Cakewalk;Asset Management;2080,6;;;
74651;Hadley T. Hutchinson;34;10/9/1990;Sibelius;Research and Development;5373,94;;;
80368;Gregory E. Goodwin;22;14/3/2002;Apple Systems;Accounting;9549,98;;;
54284;Macaulay R. Casey;59;14/9/1965;Cakewalk;Media Relations;5821,01;;;
81929;Isabelle B. Good;24;29/6/2000;Google;Tech Support;4894,88;;;
51341;Ezra A. Melendez;64;24/5/1960;Macromedia;Customer Service;7113,24;;;
59028;Kylan X. Robertson;47;25/10/1977;Lavasoft;Quality Assurance;1829,88;;;
33018;Amelia Q. Hernandez;43;21/9/1981;Lycos;Customer Service;4472,78;;;
34006;Bo M. Hartman;45;29/8/1979;Google;Media Relations;9286,53;;;
10545;Anne C. Fitzpatrick;68;7/7/1956;Microsoft;Legal Department;3325,48;;;
44782;Stewart K. Ward;56;11/11/1968;Microsoft;Research and Development;2256,28;;;
36006;Unity V. Mcpherson;36;30/3/1988;Chami;Media Relations;5607,89;;;
35517;Audrey S. Browning;58;28/8/1966;Yahoo;Human Resources;9460,71;;;
55768;Sawyer A. Dotson;70;26/8/1954;Chami;Finances;6278,9;;;
48902;Aristotle E. Meadows;57;22/12/1967;Finale;Accounting;9490,18;;;
45219;Kennedy U. Quinn;46;8/3/1978;Lycos;Tech Support;2262,38;;;
61335;Nerea N. Stafford;50;27/5/1974;Google;Sales and Marketing;8973,13;;;
46795;Channing G. Burke;35;20/6/1989;Finale;Tech Support;7936,87;;;
21209;Neve V. Mcknight;55;1/8/1969;Altavista;Media Relations;8731,5;;;
91213;Yeo V. Cobb;43;28/8/1981;Finale;Research and Development;3597,33;;;
71296;Keegan X. Crawford;67;21/3/1957;Adobe;Asset Management;2191,81;;;
43570;Sara H. Nolan;58;20/11/1966;Google;Tech Support;3527,74;;;
36537;Aaron L. Parrish;64;27/2/1960;Altavista;Research and Development;3307,65;;;
15749;Judah B. Hutchinson;60;29/11/1964;Borland;Tech Support;8780,87;;;
57728;Stacy P. Shannon;25;29/7/1999;Google;Asset Management;4965,24;;;
28075;Illana U. Bowers;20;17/3/2004;Macromedia;Accounting;7966,27;;;
46592;Pascale Q. Berger;67;26/1/1957;Lavasoft;Quality Assurance;3115,84;;;
26772;Sydney U. Perkins;29;2/8/1995;Macromedia;Advertising;7569,99;;;
42009;Nomlanga E. Williams;70;12/3/1954;Macromedia;Customer Service;5501,45;;;
56469;Martina H. Lowe;50;27/10/1974;Yahoo;Public Relations;4328,42;;;
44015;Sydnee Z. Solomon;53;6/9/1971;Yahoo;Asset Management;6196,23;;;
14072;Cassady F. Stewart;27;28/9/1997;Adobe;Quality Assurance;3278,61;;;
89613;Genevieve U. Glover;64;27/10/1960;Lavasoft;Payroll;9865,87;;;
42782;Hilary T. Hensley;46;28/12/1978;Google;Asset Management;4274,37;;;
32989;Mohammad E. Edwards;51;8/12/1973;Finale;Finances;4190,72;;;
25004;Harriet T. Burke;36;18/8/1988;Lavasoft;Asset Management;3513,16;;;
65304;Conan D. Reilly;63;10/4/1961;Microsoft;Accounting;6993,25;;;
10955;Walker D. Hurley;48;9/3/1976;Altavista;Tech Support;9245,03;;;
91438;Veda O. Montoya;19;14/3/2005;Microsoft;Advertising;8764,91;;;
98631;Elton A. Day;61;25/3/1963;Yahoo;Quality Assurance;5209,22;;;
228;Jael F. Carey;63;6/2/1961;Cakewalk;Legal Department;8190,59;;;
65425;Edward M. Cox;64;25/8/1960;Macromedia;Asset Management;6968,34;;;
94522;Oleg H. Ferguson;70;8/3/1954;Adobe;Advertising;7211,35;;;
46121;Brenna Q. Curry;63;3/4/1961;Microsoft;Legal Department;1442,66;;;
61154;Erin Z. Odonnell;54;26/10/1970;Macromedia;Legal Department;5076,52;;;
1146;Chaney A. Mccall;51;15/4/1973;Macromedia;Quality Assurance;2354,26;;;
56703;Selma F. Park;45;13/10/1979;Finale;Research and Development;2084,06;;;
6863;Basil D. Watson;23;11/6/2001;Google;Quality Assurance;5874,39;;;
24611;Elton N. Frost;36;8/7/1988;Lavasoft;Media Relations;9194,9;;;
40493;Lillian P. Avila;53;17/8/1971;Altavista;Research and Development;9403,32;;;
89620;Clio Q. Payne;52;17/12/1972;Yahoo;Quality Assurance;9883,85;;;
70600;Jael F. Mcdonald;70;5/6/1954;Cakewalk;Accounting;3486,77;;;
398;Hu G. Mcintyre;24;9/3/2000;Altavista;Payroll;3916,28;;;
72659;Nero N. Mills;52;21/3/1972;Google;Research and Development;1648,95;;;
81115;Darrel Z. Mccarty;35;25/7/1989;Finale;Advertising;8510,01;;;
15542;Cade V. Mullen;44;8/8/1980;Adobe;Customer Relations;7146,52;;;
13173;Piper F. Colon;59;24/12/1965;Lavasoft;Customer Service;1567,61;;;
33859;Ignatius D. Powell;23;24/4/2001;Sibelius;Customer Relations;7576,68;;;
8737;Branden B. Strickland;40;26/6/1984;Yahoo;Research and Development;8612,96;;;
39423;Sigourney E. Morales;27;24/10/1997;Microsoft;Quality Assurance;4510,9;;;
46426;Beau L. Donovan;65;11/9/1959;Microsoft;Legal Department;9372,01;;;
51601;Quincy T. Hudson;63;11/9/1961;Yahoo;Media Relations;7059,07;;;
4837;Germane U. Joyner;46;18/6/1978;Finale;Asset Management;3447,58;;;
99782;Paki A. Gray;31;16/5/1993;Google;Sales and Marketing;1000,75;;;
88669;Lydia Y. Robles;32;3/9/1992;Borland;Public Relations;9555,33;;;
95831;Yuri Y. Riggs;66;13/8/1958;Lavasoft;Accounting;2527,93;;;
41780;Lavinia U. Foster;61;23/3/1963;Lavasoft;Advertising;9368,88;;;
95301;Piper V. Weaver;56;15/7/1968;Lycos;Payroll;6216,56;;;
31190;Allegra Z. Carney;22;21/4/2002;Lycos;Research and Development;6469,03;;;
18081;Plato B. Moody;43;10/12/1981;Altavista;Accounting;1145,74;;;
14390;Patience A. Vaughn;70;29/10/1954;Finale;Sales and Marketing;1207,19;;;
63112;Oren B. Good;38;25/7/1986;Finale;Research and Development;5876,11;;;
3881;Tallulah R. Pittman;38;12/12/1986;Google;Tech Support;5197,14;;;
11959;Salvador N. Baird;58;12/5/1966;Lycos;Advertising;2683,92;;;
6454;Lacey O. Mendez;66;16/6/1958;Apple Systems;Media Relations;1396,67;;;
43152;Noble J. Wilkins;43;11/13/1981;Cakewalk;Human Resources;1865,8;;;
73188;Cassandra L. Langley;54;23/12/1970;Yahoo;Quality Assurance;4418,24;;;
54491;Garth V. Richmond;61;27/10/1963;Microsoft;Asset Management;9389,6;;;
41372;Elijah J. Whitley;68;27/10/1956;Macromedia;Public Relations;8284,19;;;
63146;Cade F. Silva;26;10/12/1998;Macromedia;Research and Development;8905,62;;;
99236;Larissa K. Parker;54;9/4/1970;Macromedia;Customer Relations;7021,83;;;
39277;Dillon H. Guerrero;58;12/8/1966;Borland;Advertising;5435,68;;;
93001;Rhona O. Cline;53;8/8/1971;Google;Sales and Marketing;8552,92;;;
9808;Destiny C. Salinas;57;5/9/1967;Yahoo;Media Relations;4925,49;;;
21792;Amery R. Terrell;45;2/12/1979;Microsoft;Quality Assurance;8680,41;;;
99856;Cleo F. Figueroa;42;7/4/1982;Sibelius;Customer Service;2495,68;;;
97740;Autumn F. Horn;62;3/6/1962;Chami;Public Relations;7754,44;;;
43495;Austin A. Griffin;27;14/12/1997;Sibelius;Payroll;4297,72;;;
97858;Charde A. York;44;24/12/1980;Sibelius;Research and Development;5133,46;;;
91832;Shaine M. Love;18;24/13/2006;Microsoft;Media Relations;7904,92;;;
30816;Cameran T. Perez;67;19/1/1957;Apple Systems;Public Relations;1093,97;;;
7567;Brenna I. Green;40;19/9/1984;Finale;Sales and Marketing;4003,2;;;
69228;Harding V. Banks;39;23/11/1985;Google;Quality Assurance;7213,05;;;
51009;Sydnee V. Whitehead;56;19/9/1968;Lavasoft;Human Resources;7771,02;;;
23838;Samantha X. Spears;63;17/10/1961;Lycos;Research and Development;8687,21;;;
3404;Howard W. Fischer;60;16/9/1964;Cakewalk;Quality Assurance;6884,88;;;
59761;Davis S. Nichols;24;6/5/2000;Finale;Accounting;6237,71;;;
64677;Simone W. Reyes;42;21/10/1982;Lavasoft;Accounting;4674,02;;;
13890;Quyn Q. Fields;45;22/6/1979;Lycos;Human Resources;4640,65;;;
30666;Merrill M. Johns;35;20/13/1989;Finale;Payroll;2924,75;;;
33860;Keegan T. Gonzales;69;25/12/1955;Sibelius;Accounting;8914,81;;;
95621;Destiny N. Frederick;48;7/7/1976;Chami;Accounting;2512,98;;;
49169;Adara F. Powers;23;26/7/2001;Altavista;Research and Development;5737,15;;;
74433;Ray G. Rose;46;8/1/1978;Lavasoft;Customer Service;3451,5;;;
73201;Yolanda F. Bradford;34;8/2/1990;Yahoo;Advertising;8606,85;;;
33151;Ralph N. Travis;45;23/5/1979;Borland;Payroll;3961,82;;;
45930;Gillian C. Cherry;28;2/10/1996;Cakewalk;Tech Support;7858,82;;;
26705;Willa O. Nunez;49;13/6/1975;Google;Customer Relations;8762,2;;;
72504;Joan Z. Nunez;24;27/5/2000;Apple Systems;Customer Relations;1470,97;;;
58045;Emerald U. Golden;67;15/12/1957;Cakewalk;Tech Support;3088;;;
28712;Vaughan Y. Phillips;34;20/5/1990;Altavista;Legal Department;6526,53;;;
581;Shaine L. Reese;43;7/3/1981;Sibelius;Finances;8880,68;;;
58406;Drake E. Stewart;22;9/10/2002;Macromedia;Sales and Marketing;9959,16;;;
68204;Anne J. Payne;47;15/10/1977;Cakewalk;Human Resources;3729,82;;;
73500;Wyatt D. Montoya;42;23/2/1982;Sibelius;Media Relations;9136,76;;;
24960;Hall H. Powell;48;29/4/1976;Microsoft;Tech Support;3192,42;;;
60540;Cameron B. Rojas;35;19/5/1989;Lycos;Media Relations;2777,92;;;
11003;Shelby O. House;60;25/8/1964;Sibelius;Tech Support;8831,11;;;
75467;Tallulah Y. Conley;54;28/8/1970;Lavasoft;Research and Development;9154,53;;;
88563;Eric G. Patel;23;4/11/2001;Yahoo;Human Resources;9827,91;;;
89008;Keith Y. Figueroa;23;11/11/2001;Sibelius;Customer Service;8840,52;;;
40036;Shelley J. Patterson;50;9/4/1974;Macromedia;Research and Development;5320,97;;;
52061;Jasper T. Hartman;27;28/7/1997;Sibelius;Human Resources;4737,89;;;
60707;Vladimir B. Brown;39;10/11/1985;Finale;Finances;6289,37;;;
95097;Nathan K. Campbell;43;4/3/1981;Cakewalk;Finances;1836,11;;;
91610;Iliana F. Page;61;7/2/1963;Adobe;Quality Assurance;2848,65;;;
64614;Graham B. Vazquez;69;5/3/1955;Finale;Payroll;1841,46;;;
388;Hadassah V. Byrd;66;26/6/1958;Chami;Customer Service;3031,41;;;
31140;Chiquita X. Hays;61;15/11/1963;Macromedia;Customer Relations;9769,43;;;
2185;Meghan J. Blackwell;65;9/8/1959;Lycos;Sales and Marketing;5499,31;;;
23199;Lester A. Goodman;37;10/7/1987;Altavista;Payroll;2212,71;;;
94534;Byron T. Dorsey;59;25/3/1965;Chami;Customer Relations;3809,92;;;
46703;Amir Q. Yates;22;20/12/2002;Yahoo;Legal Department;2842,68;;;
75951;Liberty U. Barlow;41;10/6/1983;Finale;Legal Department;2315,64;;;
6366;Ivana K. Jackson;63;6/6/1961;Sibelius;Research and Development;3894,9;;;
6480;Martena A. Langley;59;15/2/1965;Lycos;Human Resources;2455,95;;;
78418;Jasper F. Benson;68;9/11/1956;Altavista;Accounting;3163,47;;;
96707;Amity X. Best;45;24/13/1979;Chami;Asset Management;4473,69;;;
44399;Noel T. Decker;53;2/11/1971;Yahoo;Finances;4785,37;;;
80359;Hadley E. Hyde;62;12/2/1962;Borland;Customer Service;6413,07;;;
88675;Flavia T. Ballard;63;5/2/1961;Sibelius;Customer Relations;8686,21;;;
48741;Shad Q. Rivers;53;11/3/1971;Yahoo;Finances;1516,09;;;
40232;Jack L. Blanchard;28;18/10/1996;Macromedia;Research and Development;3217,52;;;
80012;Amery C. Talley;60;16/5/1964;Microsoft;Accounting;9299,84;;;
32901;Quyn A. Kirby;34;18/3/1990;Apple Systems;Customer Relations;7055,7;;;
50167;Rooney B. Carlson;18;3/13/2006;Borland;Accounting;3594,95;;;
86800;Nola U. Stark;36;11/2/1988;Apple Systems;Sales and Marketing;7791,07;;;
91452;Hayden L. Walker;67;24/5/1957;Google;Customer Relations;9761,31;;;
34139;Jordan C. Leach;65;25/13/1959;Microsoft;Research and Development;3526,4;;;
82753;Whitney S. Garcia;36;19/9/1988;Adobe;Asset Management;4728,87;;;
98338;Edward B. Franco;48;13/11/1976;Chami;Payroll;3306,17;;;
18922;Brandon J. Farley;54;9/13/1970;Macromedia;Legal Department;7584,22;;;
80363;Isabella G. Donaldson;61;17/11/1963;Lycos;Finances;9519,94;;;
41493;Lillith F. Kaufman;32;19/7/1992;Chami;Advertising;2235,3;;;
66475;Amal H. Mckee;40;14/7/1984;Cakewalk;Human Resources;2658,85;;;
50532;Holmes K. Burns;69;20/7/1955;Google;Customer Service;3826,16;;;
59992;Kerry J. Bradford;32;16/9/1992;Lavasoft;Quality Assurance;4000,58;;;
66455;Rose S. Bridges;65;1/6/1959;Cakewalk;Advertising;3792,83;;;
86568;Samuel L. Church;69;6/6/1955;Lavasoft;Asset Management;5741,3;;;
3624;Taylor D. Perez;62;29/6/1962;Apple Systems;Customer Service;6965,16;;;
96178;Harlan D. Boyle;61;21/4/1963;Finale;Finances;7793,06;;;
63028;Teegan V. Vega;57;19/4/1967;Microsoft;Public Relations;9506,35;;;
48312;Leigh F. Henson;53;11/13/1971;Google;Media Relations;8280,94;;;
47571;Kellie R. Mccarty;40;8/3/1984;Borland;Accounting;4526,55;;;
57470;Drake A. Sykes;42;27/13/1982;Lavasoft;Customer Service;5230,02;;;
41271;Summer L. Castillo;27;22/11/1997;Borland;Research and Development;9196,17;;;
69499;April P. Gonzales;46;15/10/1978;Cakewalk;Finances;9894,87;;;
72411;Lance S. Durham;47;26/10/1977;Apple Systems;Customer Relations;4025,5;;;
42128;Lareina S. Nichols;48;8/3/1976;Altavista;Public Relations;9498,61;;;
14124;Magee S. Cantrell;42;14/12/1982;Apple Systems;Public Relations;3885,38;;;
62279;Phillip L. Shaffer;43;4/3/1981;Borland;Sales and Marketing;9384,14;;;
37677;Dexter D. Mays;18;5/8/2006;Yahoo;Human Resources;5904,53;;;
5403;Russell B. Mejia;20;27/9/2004;Macromedia;Asset Management;7017,09;;;
88575;Sylvia H. Bray;21;7/1/2003;Finale;Sales and Marketing;7598,32;;;
73511;Zephr J. Gray;62;19/8/1962;Lavasoft;Advertising;3670,94;;;
36086;Kessie D. Rodgers;51;2/5/1973;Microsoft;Media Relations;4662,71;;;
33845;Tashya V. Blackburn;64;12/2/1960;Microsoft;Asset Management;3080,96;;;
57141;Sarah X. Hartman;34;9/8/1990;Altavista;Customer Relations;7219,2;;;
79595;Barclay J. Franco;52;27/9/1972;Macromedia;Quality Assurance;7241,18;;;
35920;Dai I. Underwood;57;26/3/1967;Lavasoft;Finances;6066,33;;;
61669;Kyle X. Curry;52;21/7/1972;Cakewalk;Research and Development;1133,61;;;
26242;Kyra O. Compton;40;13/6/1984;Apple Systems;Research and Development;7024,68;;;
21289;Justin E. Russell;31;11/7/1993;Altavista;Sales and Marketing;2160,76;;;
62321;Paula T. Holmes;21;26/5/2003;Finale;Finances;6549,95;;;
90551;Jared G. Bean;52;25/13/1972;Yahoo;Finances;5687,9;;;
83982;Chiquita J. Carlson;43;4/6/1981;Finale;Sales and Marketing;8407,87;;;
10660;Steel K. Kelley;67;23/12/1957;Microsoft;Advertising;7828,16;;;
95714;Yardley I. Mason;41;16/10/1983;Altavista;Tech Support;1831,81;;;
43508;Joan Y. Landry;53;13/9/1971;Microsoft;Research and Development;8705,09;;;
59585;Alice Z. Knight;48;12/8/1976;Lycos;Tech Support;2004,36;;;
79929;Dante K. Bond;51;15/6/1973;Adobe;Accounting;2671,02;;;
86166;Calvin W. Carter;40;20/2/1984;Lavasoft;Payroll;4875,41;;;
73475;Hakeem G. Sampson;22;6/10/2002;Lavasoft;Human Resources;4675,28;;;
55165;Melvin L. Callahan;64;18/4/1960;Adobe;Tech Support;1112,92;;;
48487;Mikayla C. Koch;28;3/8/1996;Apple Systems;Human Resources;3791,54;;;
36625;Haley C. Green;40;14/12/1984;Chami;Public Relations;8652,32;;;
31146;Nero K. Graves;56;12/12/1968;Adobe;Tech Support;1642,7;;;
89185;Candice O. Klein;20;27/12/2004;Chami;Asset Management;9488,97;;;
19122;Melinda Y. Glass;35;2/5/1989;Altavista;Payroll;8860,48;;;
89309;Tanya C. Maddox;49;21/2/1975;Yahoo;Customer Service;5885,78;;;
59095;Uriel P. Hurley;35;13/7/1989;Google;Tech Support;6879,63;;;
36275;Karleigh O. Villarreal;28;8/2/1996;Altavista;Finances;6920,69;;;
75929;Abigail C. Yates;46;19/9/1978;Cakewalk;Tech Support;8175,05;;;
75371;Kaden I. Hawkins;64;29/11/1960;Chami;Advertising;6219,58;;;
68525;Basia G. Marsh;37;27/9/1987;Apple Systems;Legal Department;1870,11;;;
61591;Ignacia F. Morris;35;17/7/1989;Sibelius;Customer Relations;9970,32;;;
68749;Hyatt D. Neal;31;13/7/1993;Lycos;Legal Department;5054,14;;;
